Pf_GeneID	Pk_GeneID	distance	dtw	outcome
1916	PF3D7_1349900	PKNH_1251000	0.0649999999999999	56.4002758909984	sim
1917	PF3D7_1350000	PKNH_1250900	0.1	36.0521727001331	sim
1918	PF3D7_1350100	PKNH_1250800	0.26	54.2414475818349	sim
1919	PF3D7_1350200	PKNH_1250700	0.025	45.0845600568105	sim
1920	PF3D7_1350700	PKNH_1250200	0.105	58.1212513920016	sim
1921	PF3D7_1350800	PKNH_1250100	0.165	37.58814393703	sim
1922	PF3D7_1351100	PKNH_1249800	0.025	25.3289747240579	sim
1923	PF3D7_1351200	PKNH_1249700	0.01	70.2236673459385	sim
1924	PF3D7_1351400	PKNH_1249500	0.065	9.86450042470041	sim
1925	PF3D7_1351600	PKNH_1249400	0.025	149.826385539353	dissim
1926	PF3D7_1351700	PKNH_1249300	0.125	74.2346818009261	sim
1927	PF3D7_1352100	PKNH_1248900	0.31	162.84880026308	dissim
1928	PF3D7_1352200	PKNH_1248800	0.025	34.4620818670454	sim
1929	PF3D7_1352400	PKNH_1248600	0.01	67.6828385910286	sim
1930	PF3D7_1352500	PKNH_1248500	0.03	43.1583335766929	sim
1931	PF3D7_1352600	PKNH_1248400	0.395	174.221190726427	dissim
1932	PF3D7_1352800	PKNH_1248200	0.365	50.4980544799455	sim
1933	PF3D7_1353500	PKNH_1118200	0.145	44.1873926917413	sim
1934	PF3D7_1353600	PKNH_1118100	0.055	55.5090491134046	sim
1935	PF3D7_1353700	PKNH_1118000	0.15	26.4431339246322	sim
1936	PF3D7_1353800	PKNH_1117900	0.075	45.8882882328879	sim
1937	PF3D7_1353900	PKNH_1117800	0.075	41.7870547236805	sim
1938	PF3D7_1354200	PKNH_1117600	0.095	29.2804897770276	sim
1939	PF3D7_1354300	PKNH_1117500	0.185	28.5963225532871	sim
1940	PF3D7_1354500	PKNH_1117300	0.265	23.8462687783082	sim
1941	PF3D7_1354600	PKNH_1117200	0.19	26.0562752180459	sim
1942	PF3D7_1354800	PKNH_1117000	0.14	40.8779300705346	sim
1943	PF3D7_1355100	PKNH_1116800	0.03	25.7080326763751	sim
1944	PF3D7_1355300	PKNH_1116600	0.185	141.862175137753	dissim
1945	PF3D7_1355500	PKNH_1116000	0.145	38.3644160060722	sim
1946	PF3D7_1355800	PKNH_1115700	0.48	52.7789001186172	sim
1947	PF3D7_1355900	PKNH_1115600	0.0649999999999999	51.598730188296	sim
1948	PF3D7_1356100	PKNH_1115400	0.055	69.4072902904892	sim
1949	PF3D7_1356200	PKNH_1115300	0.18	93.296301317785	sim
1950	PF3D7_1356300	PKNH_1115200	0.025	103.263851967759	sim
1951	PF3D7_1356500	PKNH_1115000	0.025	93.4574623238861	sim
1952	PF3D7_1356600	PKNH_1114900	0.025	83.0343957461149	sim
1953	PF3D7_1356700	PKNH_1114800	0.395	274.711781346609	dissim
1954	PF3D7_1356900	PKNH_1114600	0.18	51.431155690088	sim
1955	PF3D7_1357200	PKNH_1114300	0.155	18.337315339741	sim
1956	PF3D7_1357300	PKNH_1114200	0.075	90.4128124832888	sim
1957	PF3D7_1357500	PKNH_1114000	0.01	32.7543899233767	sim
1958	PF3D7_1357600	PKNH_1113900	0.145	54.9600323326695	sim
1959	PF3D7_1357700	PKNH_1113800	0.19	39.0469694321493	sim
1960	PF3D7_1357800	PKNH_1113700	0.43	12.9007646229206	sim
1961	PF3D7_1357900	PKNH_1113600	0.145	17.6211408235426	sim
1962	PF3D7_1358300	PKNH_1113200	0.05	27.8687829288807	sim
1963	PF3D7_1358400	PKNH_1113100	0.025	17.4289578128119	sim
1964	PF3D7_1358500	PKNH_1113000	0.19	27.0842244677832	sim
1965	PF3D7_1358700	PKNH_1112800	0.055	56.1568297049547	sim
1966	PF3D7_1358800	PKNH_1112500	0.105	10.5148212945884	sim
1967	PF3D7_1358900	PKNH_1112400	0.355	54.2115772360261	sim
1968	PF3D7_1359200	PKNH_1112100	0.115	34.9107870881324	sim
1969	PF3D7_1359400	PKNH_1111900	0.43	44.3701753486423	sim
1970	PF3D7_1359800	PKNH_1111500	0.175	70.6779788714968	sim
1971	PF3D7_1360000	PKNH_1111300	0.0649999999999999	64.2730951549265	sim
1972	PF3D7_1360200	PKNH_1111100	0.49	58.9016599282202	sim
1973	PF3D7_1360900	PKNH_1110500	0.11	120.153561645874	sim
1974	PF3D7_1361000	PKNH_1110400	0.065	61.2739775010777	sim
1975	PF3D7_1361400	PKNH_1109900	0.07	15.5774573292585	sim
1976	PF3D7_1361600	PKNH_1109700	0.225	74.3737054342905	sim
1977	PF3D7_1361700	PKNH_1109600	0.14	25.2560700499528	sim
1978	PF3D7_1361800	PKNH_1109500	0.015	39.6882725395925	sim
1979	PF3D7_1361900	PKNH_1109400	0.115	53.6644397662244	sim
1980	PF3D7_1362000	PKNH_1109300	0.075	20.6289156339735	sim
1981	PF3D7_1362100	PKNH_1109200	0.11	122.192987308013	sim
1982	PF3D7_1362200	PKNH_1109100	0.305	42.5400721515376	sim
1983	PF3D7_1362300	PKNH_1109000	0.4	85.2157680578933	sim
1984	PF3D7_1362600	PKNH_1108700	0.18	137.452822060608	dissim
1985	PF3D7_1362800	PKNH_1108500	0.09	34.8279103163221	sim
1986	PF3D7_1363200	PKNH_1108100	0.145	66.991996187313	sim
1987	PF3D7_1363300	PKNH_1108000	0.025	40.0032340969684	sim
1988	PF3D7_1363400	PKNH_1107900	0.05	147.074800286584	dissim
1989	PF3D7_1363500	PKNH_1107800	0.055	30.7644088810824	sim
1990	PF3D7_1363700	PKNH_1107600	0.105	66.2570818030178	sim
1991	PF3D7_1363800	PKNH_1107500	0.115	52.9022075193707	sim
1992	PF3D7_1364000	PKNH_1107300	0.055	45.745446128019	sim
1993	PF3D7_1364300	PKNH_1107000	0.26	163.123420746025	dissim
1994	PF3D7_1364500	PKNH_1106800	0.365	63.7789300210007	sim
1995	PF3D7_1364600	PKNH_1106700	0.01	60.8807885785092	sim
1996	PF3D7_1364800	PKNH_1106500	0	46.4768500976424	sim
1997	PF3D7_1364900	PKNH_1106400	0.155	67.5587651662225	sim
1998	PF3D7_1365100	PKNH_1106200	0.1	26.5821246502031	sim
1999	PF3D7_1365400	PKNH_1105900	0.36	145.71934791419	dissim
2000	PF3D7_1365600	PKNH_1105700	0.22	61.0198490054119	sim
2001	PF3D7_1366100	PKNH_1105200	0.085	26.7162492546553	sim
2002	PF3D7_1366200	PKNH_1105100	0.11	118.768812618882	sim
2003	PF3D7_1366500	PKNH_1104800	0.145	68.7234767945778	sim
2004	PF3D7_1366800	PKNH_1104500	0.085	96.4643975865057	sim
2005	PF3D7_1367000	PKNH_1104200	0.225	109.676941209878	dissim
2006	PF3D7_1367100	PKNH_1104100	0.48	49.3273728420141	sim
2007	PF3D7_1367400	PKNH_1103800	0.19	108.281995684827	sim
2008	PF3D7_1367500	PKNH_1103700	0.01	36.9758802517351	sim
2009	PF3D7_1367600	PKNH_1103600	0.1	50.6830586576434	sim
2010	PF3D7_1367700	PKNH_1103500	0.345	102.486706051731	dissim
2011	PF3D7_1368000	PKNH_1103200	0.225	17.4917529014591	sim
2012	PF3D7_1368100	PKNH_1103100	0.03	33.5280116594472	sim
2013	PF3D7_1368200	PKNH_1103000	0.43	227.546131819365	dissim
2014	PF3D7_1368300	PKNH_1102900	0.265	88.6417133415404	sim
2015	PF3D7_1368500	PKNH_1102700	0.095	34.1799630454889	sim
2016	PF3D7_1368600	PKNH_1102600	0.105	40.9209142777332	sim
2017	PF3D7_1368700	PKNH_1102500	0.105	84.9506040609358	sim
2018	PF3D7_1369000	PKNH_1102200	0.23	61.197405241536	sim
2019	PF3D7_1369100	PKNH_1102100	0.015	104.312021911671	sim
2020	PF3D7_1369500	PKNH_1101700	0.19	21.2836877227103	sim
2021	PF3D7_1369600	PKNH_1101600	0.2	48.8863834835221	sim
2022	PF3D7_1371700	PKNH_0113200	0.015	51.5144088056006	sim
2023	PF3D7_1372400	PKNH_0405800	0.29	273.391409398052	dissim
2024	PF3D7_1401300	PKNH_1320400	0.45	292.622795391451	dissim
2025	PF3D7_1401500	PKNH_0108400	0.4	388.617265646622	dissim
2026	PF3D7_1401500	PKNH_1401500	0.29	35.7610461483773	sim
2027	PF3D7_1401500	PKNH_0735000	0.105	38.2634858768455	sim
2028	PF3D7_1401500	PKNH_1324900	0.45	244.001531552294	dissim
2029	PF3D7_1401500	PKNH_1301100	0.105	145.810630458049	dissim
2030	PF3D7_1401500	PKNH_0516400	0.105	25.4199513803762	sim
2031	PF3D7_1401800	PKNH_1356300	0.07	60.4880762696398	sim
2032	PF3D7_1401900	PKNH_1356200	0.11	60.5827407135268	sim
2033	PF3D7_1402000	PKNH_1356100	0.145	61.7336330694495	sim
2034	PF3D7_1402200	PKNH_1355900	0.025	16.9101583463976	sim
2035	PF3D7_1402300	PKNH_1355800	0.01	76.8183828790387	sim
2036	PF3D7_1402500	PKNH_1355500	0.025	10.6812487322615	sim
2037	PF3D7_1402700	PKNH_1355400	0.275	261.210783594012	dissim
2038	PF3D7_1403100	PKNH_1355000	0.05	43.1132217527804	sim
2039	PF3D7_1403400	PKNH_1354700	0.14	47.2527357658941	sim
2040	PF3D7_1403500	PKNH_1354600	0.025	46.914596804925	sim
2041	PF3D7_1403600	PKNH_1354500	0.025	31.0396653163995	sim
2042	PF3D7_1403700	PKNH_1354400	0.265	73.7678582816259	sim
2043	PF3D7_1403900	PKNH_1354200	0.18	35.2922445278665	sim
2044	PF3D7_1404000	PKNH_1354100	0.15	60.0170760712825	sim
2045	PF3D7_1404100	PKNH_1354000	0.025	10.6610377038094	sim
2046	PF3D7_1404300	PKNH_1353800	0.01	183.73860134195	dissim
2047	PF3D7_1404400	PKNH_1353700	0.19	55.6741280031214	sim
2048	PF3D7_1404700	PKNH_1353400	0.04	98.8724791330706	sim
2049	PF3D7_1405000	PKNH_1353100	0.01	14.7674571305429	sim
2050	PF3D7_1405200	PKNH_1352900	0.05	50.171105459039	sim
2051	PF3D7_1405400	PKNH_1352700	0.1	42.1212270881872	sim
2052	PF3D7_1405500	PKNH_1352600	0.355	94.4652084823039	sim
2053	PF3D7_1405600	PKNH_1352500	0.075	19.9914339858753	sim
2054	PF3D7_1405700	PKNH_1352400	0.015	33.7370488432311	sim
2055	PF3D7_1405800	PKNH_1352300	0.185	10.608068957842	sim
2056	PF3D7_1406000	PKNH_1352100	0.15	25.0836668891363	sim
2057	PF3D7_1406400	PKNH_1351700	0.105	61.4041130336727	sim
2058	PF3D7_1406500	PKNH_1351600	0.24	75.8539005993703	sim
2059	PF3D7_1406600	PKNH_1351500	0.01	55.515223325933	sim
2060	PF3D7_1406700	PKNH_1351400	0.075	44.1009987540896	sim
2061	PF3D7_1406800	PKNH_1351300	0.025	39.3502277026791	sim
2062	PF3D7_1406900	PKNH_1351200	0.485	213.872961204404	dissim
2063	PF3D7_1407000	PKNH_1351100	0.26	81.801544282037	sim
2064	PF3D7_1407100	PKNH_1351000	0.185	14.5346371883658	sim
2065	PF3D7_1407500	PKNH_1350600	0.49	186.637150390041	dissim
2066	PF3D7_1407700	PKNH_1350400	0.135	85.3804321154273	sim
2067	PF3D7_1408400	PKNH_1350000	0.09	98.2164983675359	sim
2068	PF3D7_1408500	PKNH_1349900	0.065	55.9700291010679	sim
2069	PF3D7_1408600	PKNH_1349800	0.15	10.9436701014847	sim
2070	PF3D7_1408800	PKNH_1349600	0.135	80.9618088365671	sim
2071	PF3D7_1408900	PKNH_1349500	0.415	118.856323790689	dissim
2072	PF3D7_1409100	PKNH_1349300	0.03	35.770703198357	sim
2073	PF3D7_1409300	PKNH_1349100	0.0600000000000001	28.0100439248543	sim
2074	PF3D7_1409700	PKNH_1348600	0.06	47.7950007693315	sim
2075	PF3D7_1409800	PKNH_1348500	0.02	76.4606868670537	sim
2076	PF3D7_1409900	PKNH_1348400	0.115	46.3417281835895	sim
2077	PF3D7_1410000	PKNH_1348300	0.49	136.941950925968	dissim
2078	PF3D7_1410100	PKNH_1348200	0.48	154.374749966203	dissim
2079	PF3D7_1410200	PKNH_1348100	0.145	12.2254447100395	sim
2080	PF3D7_1410400	PKNH_1347900	0.055	52.0798548351459	sim
2081	PF3D7_1410500	PKNH_1347800	0.02	39.9076670419574	sim
2082	PF3D7_1410600	PKNH_1347700	0.185	19.7005415703055	sim
2083	PF3D7_1410700	PKNH_1347600	0.01	32.688726356496	sim
2084	PF3D7_1410800	PKNH_1347500	0.025	45.6272886663355	sim
2085	PF3D7_1411100	PKNH_1347200	0.01	66.8529264247108	sim
2086	PF3D7_1411400	PKNH_1346900	0.105	62.5631678827698	sim
2087	PF3D7_1411500	PKNH_1346800	0.19	44.3647255786065	sim
2088	PF3D7_1411900	PKNH_1346400	0.485	33.3365685246755	sim
2089	PF3D7_1412000	PKNH_1346300	0.055	13.2064054427409	sim
2090	PF3D7_1412100	PKNH_1346200	0.055	44.4612032767425	sim
2091	PF3D7_1412300	PKNH_1346000	0.11	16.7439076937634	sim
2092	PF3D7_1412500	PKNH_1345800	0.485	36.78045537426	sim
2093	PF3D7_1412600	PKNH_1345700	0.065	18.4228351081753	sim
2094	PF3D7_1412800	PKNH_1345500	0.105	116.139201634681	sim
2095	PF3D7_1413400	PKNH_1344900	0.01	54.8726709638094	sim
2096	PF3D7_1413500	PKNH_1344800	0.105	77.1956933059039	sim
2097	PF3D7_1413800	PKNH_1344500	0.205	53.6419245211957	sim
2098	PF3D7_1413900	PKNH_1344400	0.28	229.955439450153	dissim
2099	PF3D7_1414000	PKNH_1344300	0.03	20.4407380157935	sim
2100	PF3D7_1414100	PKNH_1344000	0.26	282.684197300794	dissim
2101	PF3D7_1414800	PKNH_1343300	0.485	20.6557149827148	sim
2102	PF3D7_1415000	PKNH_1343100	0.115	17.1622712233109	sim
2103	PF3D7_1415100	PKNH_1343000	0.025	62.6144349894862	sim
2104	PF3D7_1415200	PKNH_1342900	0.185	38.7855414031742	sim
2105	PF3D7_1415300	PKNH_1342800	0.27	77.7819308972	sim
2106	PF3D7_1415700	PKNH_1342400	0.05	34.5851806501908	sim
2107	PF3D7_1415800	PKNH_1342300	0.23	28.4360849546392	sim
2108	PF3D7_1416000	PKNH_1342100	0.145	143.919748652928	dissim
2109	PF3D7_1416100	PKNH_1342000	0.09	121.660967364687	sim
2110	PF3D7_1416300	PKNH_1341800	0.105	86.7805034146874	sim
2111	PF3D7_1416400	PKNH_1341700	0	25.2839282906508	sim
2112	PF3D7_1416500	PKNH_1341600	0.04	32.6123684360214	sim
2113	PF3D7_1416700	PKNH_1341400	0.265	43.7226117837488	sim
2114	PF3D7_1416800	PKNH_1341300	0.285	69.2899325978351	sim
2115	PF3D7_1416900	PKNH_1341200	0.025	51.3294226310799	sim
2116	PF3D7_1417500	PKNH_1340500	0.185	27.1412992582098	sim
2117	PF3D7_1417700	PKNH_1340300	0.115	43.9920775250316	sim
2118	PF3D7_1417800	PKNH_1340200	0.03	27.3671606745328	sim
2119	PF3D7_1417900	PKNH_1340100	0.145	68.2126149909504	sim
2120	PF3D7_1418200	PKNH_1339800	0.415	155.442876748597	dissim
2121	PF3D7_1418300	PKNH_1339700	0.375	272.860297319972	dissim
2122	PF3D7_1418900	PKNH_1339100	0.185	40.9817405280085	sim
2123	PF3D7_1419200	PKNH_1338800	0.14	34.4027326221707	sim
2124	PF3D7_1419300	PKNH_1338700	0.145	39.2473940805564	sim
2125	PF3D7_1419500	PKNH_1338500	0.075	26.5272709757099	sim
2126	PF3D7_1419700	PKNH_1338300	0.185	54.522743166466	sim
2127	PF3D7_1419900	PKNH_1338100	0.185	134.101847692675	dissim
2128	PF3D7_1420200	PKNH_1337800	0.015	32.2641364213705	sim
2129	PF3D7_1420400	PKNH_1337600	0.435	45.0363537704508	sim
2130	PF3D7_1420800	PKNH_1337200	0.015	62.6408641214688	sim
2131	PF3D7_1420900	PKNH_1337100	0.01	7.89859151396285	sim
2132	PF3D7_1421200	PKNH_1336700	0.105	23.4708205426235	sim
2133	PF3D7_1421400	PKNH_1336500	0.19	20.6744777311626	sim
2134	PF3D7_1421500	PKNH_1336400	0.23	31.1953250891613	sim
2135	PF3D7_1421900	PKNH_1336100	0.05	117.355820513336	sim
2136	PF3D7_1422000	PKNH_1336000	0.235	112.937256900223	dissim
2137	PF3D7_1422100	PKNH_1335900	0.18	61.7545906436471	sim
2138	PF3D7_1422200	PKNH_1335800	0.095	19.0516868571598	sim
2139	PF3D7_1422500	PKNH_1335500	0.175	13.9432209204617	sim
2140	PF3D7_1422800	PKNH_1335200	0.0649999999999999	70.7773075308603	sim
2141	PF3D7_1422900	PKNH_1335100	0.11	60.3260914020069	sim
2142	PF3D7_1423100	PKNH_1334900	0.11	59.1073130192529	sim
2143	PF3D7_1423200	PKNH_1334800	0.32	245.723634462675	dissim
2144	PF3D7_1423300	PKNH_1334700	0	31.7098125583665	sim
2145	PF3D7_1423600	PKNH_1334400	0.19	79.660339551641	sim
2146	PF3D7_1424100	PKNH_1333800	0.105	5.47988275008013	sim
2147	PF3D7_1424400	PKNH_1333700	0.145	11.6640601533818	sim
2148	PF3D7_1425200	PKNH_1333400	0.145	56.5885265126591	sim
2149	PF3D7_1425700	PKNH_1333000	0.01	91.9993098927941	sim
2150	PF3D7_1425900	PKNH_1332800	0.025	35.5245460604524	sim
2151	PF3D7_1426000	PKNH_1332700	0.065	7.99053950879829	sim
2152	PF3D7_1426200	PKNH_1332500	0.23	22.3861179647648	sim
2153	PF3D7_1426300	PKNH_1332400	0.14	16.7799706368135	sim
2154	PF3D7_1426400	PKNH_1332300	0.095	30.1128189350919	sim
2155	PF3D7_1426500	PKNH_1332200	0.095	46.5911278645987	sim
2156	PF3D7_1426700	PKNH_1332000	0.095	116.917513282406	sim
2157	PF3D7_1426900	PKNH_1331800	0.225	159.295592584565	dissim
2158	PF3D7_1427100	PKNH_1331600	0	24.5401612618306	sim
2159	PF3D7_1427200	PKNH_1331500	0.01	107.274091134767	sim
2160	PF3D7_1427300	PKNH_1331400	0.01	28.8837696624004	sim
2161	PF3D7_1427500	PKNH_1331200	0.115	16.0841537364448	sim
2162	PF3D7_1427600	PKNH_1331100	0.305	108.483580221267	dissim
2163	PF3D7_1427700	PKNH_1331000	0.225	37.0438995834081	sim
2164	PF3D7_1427800	PKNH_1330900	0.095	32.9346306429633	sim
2165	PF3D7_1427900	PKNH_1330800	0.105	47.7337886544543	sim
2166	PF3D7_1428000	PKNH_1330700	0.23	102.689226699281	dissim
2167	PF3D7_1428200	PKNH_1330500	0.025	98.9745386220127	sim
2168	PF3D7_1428300	PKNH_1330400	0.485	11.7057323757876	sim
2169	PF3D7_1428600	PKNH_1330100	0.075	12.3681899317742	sim
2170	PF3D7_1429000	PKNH_1329700	0.27	58.0955664081866	sim
2171	PF3D7_1429100	PKNH_1329600	0.01	35.5215402821285	sim
2172	PF3D7_1429300	PKNH_1329400	0.225	82.4087804164902	sim
2173	PF3D7_1429600	PKNH_1329100	0.15	78.9104002505032	sim
2174	PF3D7_1429700	PKNH_1329000	0.145	83.6828191179345	sim
2175	PF3D7_1430100	PKNH_1328600	0.02	79.6168769564074	sim
2176	PF3D7_1430500	PKNH_1328200	0.135	77.6866042588961	sim
2177	PF3D7_1430700	PKNH_1328000	0.105	47.028724703858	sim
2178	PF3D7_1430800	PKNH_1327900	0.18	28.3434475763187	sim
2179	PF3D7_1430900	PKNH_1327800	0.03	33.2078024561025	sim
2180	PF3D7_1431000	PKNH_1327700	0.025	58.2107856694454	sim
2181	PF3D7_1431100	PKNH_1327600	0.135	75.2627164789557	sim
2182	PF3D7_1431300	PKNH_1327400	0.185	54.494733578323	sim
2183	PF3D7_1431600	PKNH_1327100	0.18	16.2930921323747	sim
2184	PF3D7_1431700	PKNH_1327000	0.105	6.297054220579	sim
2185	PF3D7_1431900	PKNH_1326900	0.055	12.3741824216797	sim
2186	PF3D7_1432100	PKNH_1326700	0.02	34.1274159067773	sim
2187	PF3D7_1432400	PKNH_0419000	0.115	28.672700172122	sim
2188	PF3D7_1432500	PKNH_0419100	0.385	280.90847658316	dissim
2189	PF3D7_1432600	PKNH_0419200	0.365	162.878350370019	dissim
2190	PF3D7_1432700	PKNH_0419300	0.075	61.8289839014013	sim
2191	PF3D7_1432900	PKNH_0419500	0.14	51.1718488383094	sim
2192	PF3D7_1433000	PKNH_0419600	0.06	84.5975671828277	sim
2193	PF3D7_1433500	PKNH_0420100	0.015	44.6218775511295	sim
2194	PF3D7_1433600	PKNH_0420200	0.145	74.0018843204377	sim
2195	PF3D7_1434000	PKNH_0420600	0.28	84.0125501010615	sim
2196	PF3D7_1434100	PKNH_0420700	0.37	337.928204975295	dissim
2197	PF3D7_1434200	PKNH_0420800	0.075	53.4235451594224	sim
2198	PF3D7_1434300	PKNH_0420900	0.1	34.276707728289	sim
2199	PF3D7_1434400	PKNH_0421000	0.025	34.0216947402825	sim
2200	PF3D7_1434600	PKNH_0421200	0.485	37.2432627031678	sim
2201	PF3D7_1434700	PKNH_0421300	0.06	28.5308742155573	sim
2202	PF3D7_1434800	PKNH_0421400	0.055	44.7352000029053	sim
2203	PF3D7_1435000	PKNH_0421600	0.11	108.277208061319	sim
2204	PF3D7_1435100	PKNH_0421700	0.155	56.7069659727426	sim
2205	PF3D7_1435400	PKNH_0422000	0.115	131.462533287777	dissim
2206	PF3D7_1435500	PKNH_0422100	0.14	50.8998487592712	sim
2207	PF3D7_1435800	PKNH_0422400	0.02	83.8879082206821	sim
2208	PF3D7_1435900	PKNH_0422500	0.115	59.1588358781119	sim
2209	PF3D7_1436000	PKNH_0422600	0.105	51.217380535812	sim
2210	PF3D7_1436500	PKNH_0423100	0.0649999999999999	58.0575127785766	sim
2211	PF3D7_1436600	PKNH_0423200	0.055	8.89011805140642	sim
2212	PF3D7_1436800	PKNH_0423400	0.0649999999999999	48.9726774318317	sim
2213	PF3D7_1436900	PKNH_0423500	0.26	65.4048449738102	sim
2214	PF3D7_1437200	PKNH_0423900	0.03	26.0575317995654	sim
2215	PF3D7_1437300	PKNH_0424000	0.095	11.8109049521392	sim
2216	PF3D7_1437600	PKNH_0424300	0.145	55.5222840127816	sim
2217	PF3D7_1437700	PKNH_0424400	0.05	55.5057015689203	sim
2218	PF3D7_1437800	PKNH_0424500	0.48	70.6132282191588	sim
2219	PF3D7_1437900	PKNH_0424600	0.185	26.3958890075199	sim
2220	PF3D7_1438500	PKNH_1243900	0.275	28.5050623997491	sim
2221	PF3D7_1438600	PKNH_1243800	0.155	73.0278183467241	sim
2222	PF3D7_1438700	PKNH_1243700	0.115	57.3090893665373	sim
2223	PF3D7_1438800	PKNH_1243500	0.175	98.2438113855071	sim
2224	PF3D7_1438900	PKNH_1243400	0.02	38.8681479264265	sim
2225	PF3D7_1439000	PKNH_1243300	0.19	87.5390618984031	sim
2226	PF3D7_1439400	PKNH_1242900	0.18	22.0357413302345	sim
2227	PF3D7_1439600	PKNH_1242700	0.01	26.8967888177188	sim
2228	PF3D7_1439700	PKNH_1242600	0.115	36.2265591968701	sim
2229	PF3D7_1439800	PKNH_1242500	0.03	47.6781981579995	sim
2230	PF3D7_1439900	PKNH_1242400	0.07	6.77408923470298	sim
2231	PF3D7_1440100	PKNH_1242200	0.055	10.746347850438	sim
2232	PF3D7_1440200	PKNH_1242000	0.1	53.4993428326792	sim
2233	PF3D7_1440300	PKNH_1242100	0.025	71.8726073170194	sim
2234	PF3D7_1440400	PKNH_1241900	0.09	44.5245515669214	sim
2235	PF3D7_1440500	PKNH_1241800	0.27	151.73967367592	dissim
2236	PF3D7_1440600	PKNH_1241700	0.225	32.4481480663322	sim
2237	PF3D7_1440800	PKNH_1241500	0.145	52.4451282192432	sim
2238	PF3D7_1440900	PKNH_1241400	0.025	44.9132326020398	sim
2239	PF3D7_1441200	PKNH_1241100	0.065	10.1728537192727	sim
2240	PF3D7_1441400	PKNH_1240900	0.115	66.9241371560675	sim
2241	PF3D7_1441500	PKNH_1240800	0.01	52.8135869627022	sim
2242	PF3D7_1441600	PKNH_1240700	0.055	58.2953342332002	sim
2243	PF3D7_1441700	PKNH_1240600	0.415	138.033795414774	dissim
2244	PF3D7_1441800	PKNH_1240500	0.22	78.4107663650178	sim
2245	PF3D7_1442000	PKNH_1240300	0.06	43.2287200142308	sim
2246	PF3D7_1442100	PKNH_1240200	0.225	42.571335066705	sim
2247	PF3D7_1442500	PKNH_1239800	0.145	50.0652454961456	sim
2248	PF3D7_1442800	PKNH_1239500	0.48	124.725942913441	dissim
2249	PF3D7_1443100	PKNH_1239200	0.01	35.9422974176235	sim
2250	PF3D7_1443200	PKNH_1239100	0.145	70.9348321396815	sim
2251	PF3D7_1443300	PKNH_1239000	0.02	14.9955495045703	sim
2252	PF3D7_1443400	PKNH_1238900	0.105	57.4690767907538	sim
2253	PF3D7_1443500	PKNH_1238800	0.14	57.2436625083439	sim
2254	PF3D7_1443600	PKNH_1238700	0.01	61.3806548906803	sim
2255	PF3D7_1443700	PKNH_1238600	0.055	73.7987360053185	sim
2256	PF3D7_1443900	PKNH_1238400	0.105	33.1177207302105	sim
2257	PF3D7_1444000	PKNH_1238300	0.055	38.617791236273	sim
2258	PF3D7_1444200	PKNH_1238100	0.175	20.2219026869947	sim
2259	PF3D7_1444300	PKNH_1238000	0.075	23.5191503424239	sim
2260	PF3D7_1444400	PKNH_1237900	0.14	37.6039223204859	sim
2261	PF3D7_1444600	PKNH_1237700	0.1	33.1031300483112	sim
2262	PF3D7_1444700	PKNH_1237600	0.115	70.6726232963685	sim
2263	PF3D7_1445000	PKNH_1237300	0.01	35.1697403896228	sim
2264	PF3D7_1445100	PKNH_1237200	0.025	37.1314998740938	sim
2265	PF3D7_1445200	PKNH_1237100	0.185	36.978307637357	sim
2266	PF3D7_1445300	PKNH_1237000	0.105	55.8708652730012	sim
2267	PF3D7_1445500	PKNH_1236800	0.105	16.0366818470134	sim
2268	PF3D7_1445700	PKNH_1236500	0.23	36.2820734397364	sim
2269	PF3D7_1446200	PKNH_1236000	0.065	30.8995362899658	sim
2270	PF3D7_1446400	PKNH_1235800	0.155	16.1836648600478	sim
2271	PF3D7_1446600	PKNH_1235600	0.22	35.2696325548658	sim
2272	PF3D7_1446700	PKNH_1235500	0.14	30.0753075394039	sim
2273	PF3D7_1446800	PKNH_1235400	0.345	53.8722445921392	sim
2274	PF3D7_1446900	PKNH_1235300	0.035	73.2866503847396	sim
2275	PF3D7_1447000	PKNH_1235200	0.15	25.7770587737988	sim
2276	PF3D7_1447300	PKNH_1234900	0.075	46.9378450650074	sim
2277	PF3D7_1447400	PKNH_1234800	0.145	97.4539008258381	sim
2278	PF3D7_1447500	PKNH_1234700	0.175	139.068425680705	dissim
2279	PF3D7_1447600	PKNH_1234600	0.025	88.0877708422603	sim
2280	PF3D7_1447700	PKNH_1234500	0.175	44.0398524473787	sim
2281	PF3D7_1448000	PKNH_1234100	0.025	36.1577935779019	sim
2282	PF3D7_1448200	PKNH_1233900	0.11	12.6829304263833	sim
2283	PF3D7_1448400	PKNH_1233700	0.195	97.0920605567512	sim
2284	PF3D7_1448800	PKNH_1233300	0.105	33.5342660537509	sim
2285	PF3D7_1448900	PKNH_1233200	0.11	74.8458605855747	sim
2286	PF3D7_1449000	PKNH_1233100	0.135	54.8139554407344	sim
2287	PF3D7_1449600	PKNH_1232500	0.0600000000000001	33.5631194963336	sim
2288	PF3D7_1450000	PKNH_1232100	0.04	63.3994162347739	sim
2289	PF3D7_1450400	PKNH_1231700	0.055	135.373320596216	dissim
2290	PF3D7_1450600	PKNH_1231500	0.265	60.6398315675295	sim
2291	PF3D7_1450800	PKNH_1231300	0.015	84.3557499788422	sim
2292	PF3D7_1450900	PKNH_1231200	0.03	84.4954385518238	sim
